,MolLogP,MolWt,NumRotatableBonds,AromaticProportion,logS
944,2.0853,122.16699999999996,2.0,0.6666666666666666,-2.33
945,3.784220000000002,300.314,3.0,0.5454545454545454,-4.805
946,0.7003999999999997,232.239,2.0,0.3529411764705882,-2.322
947,1.3922,94.113,0.0,0.8571428571428571,0.0
948,3.560100000000002,318.32800000000003,2.0,0.75,-2.9
949,5.760500000000005,350.4580000000001,6.0,0.4615384615384615,-5.24
950,3.7878000000000025,308.38100000000003,5.0,0.5217391304347826,-3.81
951,0.9722000000000002,108.14399999999998,1.0,0.75,0.07
952,1.1789,108.13999999999996,1.0,0.75,-0.4
953,1.3421,152.22199999999998,1.0,0.6,-1.77
954,1.7695999999999998,252.273,2.0,0.631578947368421,-4.097
955,3.727700000000003,260.386,8.0,0.0,-4.11
956,4.236100000000003,367.8160000000001,7.0,0.4285714285714285,-5.233
957,3.2283800000000014,298.304,7.0,0.3157894736842105,-4.862
958,0.0011999999999999,149.149,0.0,0.0,-2.932
959,0.5702,147.13299999999998,0.0,0.5454545454545454,-2.61
960,1.42996,128.13399999999996,0.0,0.6,-2.38
961,1.3505999999999998,151.165,1.0,0.5454545454545454,-1.03
962,1.2047,122.12299999999998,1.0,0.6666666666666666,-0.96
963,6.299400000000004,278.354,0.0,1.0,-7.87
964,2.997200000000001,285.343,3.0,0.2857142857142857,-3.46
965,1.2278,150.13299999999998,1.0,0.5454545454545454,-1.63
966,4.198300000000004,353.4900000000001,9.0,0.0,-4.15
967,1.2198399999999998,238.291,2.0,0.3529411764705882,-1.95
968,1.5810000000000002,331.353,2.0,0.5217391304347826,-4.16
969,1.5076999999999998,136.14999999999998,2.0,0.6,-1.49
970,1.5772199999999998,107.156,0.0,0.75,-1.21
971,1.177,138.126,1.0,0.6,-2.37
972,1.6033999999999995,153.13699999999997,2.0,0.5454545454545454,-2.41
973,1.3003999999999998,139.11,1.0,0.6,-0.74
974,1.90322,137.138,1.0,0.6,-2.49
975,3.059200000000001,170.211,1.0,0.9230769230769232,-3.48
976,3.879200000000002,288.43100000000004,0.0,0.0,-4.12
977,1.5576,360.4500000000002,2.0,0.0,-3.18
978,2.1284,402.48700000000014,3.0,0.0,-4.37
979,4.515300000000004,316.48500000000007,1.0,0.0,-4.65
980,0.5378999999999994,218.256,2.0,0.375,-2.64
981,0.4047999999999999,198.222,2.0,0.0,-2.21
982,3.2829000000000024,284.142,1.0,0.3333333333333333,-4.8
983,4.723500000000005,314.46900000000005,1.0,0.0,-4.42
984,1.5208,225.296,5.0,0.375,-2.478
985,2.2341,241.364,5.0,0.375,-4.1
986,2.666800000000001,211.69200000000004,3.0,0.4285714285714285,-2.48
987,1.4163,44.097,0.0,0.0,-1.94
988,3.3419000000000016,218.083,2.0,0.4615384615384615,-3.0
989,2.1655999999999995,229.71500000000003,4.0,0.4,-4.43
990,2.3388,281.314,7.0,0.0,-3.408
991,3.653400000000003,342.2260000000001,5.0,0.5,-3.4930000000000003
992,0.5952999999999999,58.08,1.0,0.0,0.58
993,0.91998,55.07999999999999,0.0,0.0,0.28
994,2.192,209.245,3.0,0.4,-2.05
995,0.9595,102.13299999999998,2.0,0.0,-0.72
996,0.9595,102.13299999999998,2.0,0.0,-1.92
997,0.5694,88.10599999999998,3.0,0.0,-0.49
998,1.3496,116.15999999999998,3.0,0.0,-1.34
999,2.639100000000001,120.19499999999996,2.0,0.6666666666666666,-3.37
1000,2.976700000000002,112.216,2.0,0.0,-4.74
1001,1.1923,42.081,0.0,0.0,-1.08
1002,1.8214,102.17699999999998,3.0,0.0,-1.34
1003,0.6395,40.065000000000005,0.0,0.0,-0.41
1004,2.689700000000001,150.22099999999998,0.0,0.5454545454545454,-2.41
1005,0.4197999999999998,132.12599999999998,0.0,1.0,0.02
1006,5.020600000000004,230.31,2.0,1.0,-7.11
1007,0.6424200000000001,171.22099999999998,1.0,0.5454545454545454,-1.74
1008,2.30344,106.168,0.0,0.75,-2.77
1009,2.709500000000001,217.26800000000003,2.0,0.375,-2.56
1010,-0.4245000000000001,123.11499999999998,1.0,0.6666666666666666,-0.667
1011,1.4681,221.647,1.0,0.8,-2.878
1012,4.584000000000002,202.256,0.0,1.0,-6.176
1013,0.4765999999999999,80.08999999999999,0.0,1.0,1.1
1014,1.0816,79.10199999999998,0.0,1.0,0.76
1015,0.4765999999999999,80.08999999999999,0.0,1.0,1.1
1016,2.2411200000000004,245.282,2.0,0.6111111111111112,-2.09
1017,0.8788,289.7440000000001,2.0,0.3333333333333333,-3.29
1018,2.2348,129.16199999999998,0.0,1.0,-1.3
1019,2.8260000000000005,332.57000000000005,3.0,0.3,-5.03
1020,4.8618,295.336,1.0,0.4285714285714285,-5.82
1021,-7.571399999999989,504.4380000000001,8.0,0.0,-0.41
1022,1.4952,262.309,2.0,0.0,-2.696
1023,2.2246,254.293,1.0,0.631578947368421,-2.62
1024,0.1342999999999999,133.197,0.0,0.0,-1.77
1025,-1.7235599999999989,376.36900000000014,5.0,0.5185185185185185,-3.685
1026,1.8356,179.21899999999997,3.0,0.4615384615384615,-2.452
1027,4.542900000000002,321.549,4.0,0.375,-5.72
1028,3.703300000000002,394.4230000000002,3.0,0.4137931034482758,-4.42
1029,2.880000000000001,330.17100000000005,2.0,0.2857142857142857,-4.376
1030,2.4639000000000006,226.235,0.0,0.7058823529411765,-3.672
1031,2.9595200000000013,254.289,0.0,0.631578947368421,-3.928
1032,2.878000000000001,288.73800000000006,1.0,0.6,-4.114
1033,3.5275200000000018,322.29,1.0,0.5217391304347826,-4.207
1034,2.817140000000001,268.32,1.0,0.6,-4.553999999999999
1035,2.759900000000001,270.361,1.0,0.631578947368421,-4.634
1036,3.3649000000000022,269.373,1.0,0.631578947368421,-4.706
1037,3.4346000000000023,252.31699999999995,1.0,0.631578947368421,-4.749
1038,2.614700000000001,268.32,2.0,0.6,-2.86
1039,3.2071000000000023,255.292,2.0,0.631578947368421,-4.799
1040,3.179720000000001,296.374,2.0,0.5454545454545454,-4.871
1041,3.122320000000001,283.331,2.0,0.5714285714285714,-5.153
1042,3.458700000000001,273.723,1.0,0.631578947368421,-5.36
1043,2.35452,255.277,0.0,0.631578947368421,-3.043
1044,2.829600000000001,253.30499999999995,1.0,0.631578947368421,-3.324
1045,1.6287999999999996,313.36100000000005,4.0,0.5217391304347826,-3.36
1046,3.2071000000000023,255.292,2.0,0.631578947368421,-3.535
1047,3.4590000000000023,239.274,1.0,0.6666666666666666,-3.68
1048,-1.6424000000000003,286.28,4.0,0.3,-0.85
1049,0.4911,137.13799999999998,1.0,0.6,-1.836
1050,2.6445,213.236,2.0,0.75,-3.59
1051,2.419600000000001,246.30599999999995,0.0,0.0,-3.09
1052,1.3510999999999993,238.28699999999995,5.0,0.0,-2.356
1053,3.386800000000001,232.32700000000003,2.0,0.3529411764705882,-4.11
1054,1.3885999999999998,201.661,4.0,0.4615384615384615,-4.55
1055,0.7254999999999998,213.31,3.0,0.4285714285714285,-2.676
1056,-3.5854000000000004,182.172,5.0,0.0,1.09
1057,-1.068879999999999,361.4450000000001,8.0,0.2608695652173913,-1.981
1058,4.852300000000005,416.58300000000025,1.0,0.0,-4.173
1059,3.8884000000000034,293.40700000000004,9.0,0.2857142857142857,-3.84
1060,3.9591000000000034,290.44699999999995,0.0,0.0,-4.743
1061,5.6015000000000015,365.96400000000006,5.0,0.3157894736842105,-4.522
1062,2.3296,104.15199999999996,1.0,0.75,-2.82
1063,1.7579,120.15099999999995,1.0,0.6666666666666666,-1.6
1064,-0.577,99.089,0.0,0.0,0.3
1065,-5.395599999999993,342.297,5.0,0.0,0.79
1066,-0.5594299999999999,214.25,2.0,0.4285714285714285,-1.99
1067,3.0988000000000016,223.794,4.0,0.0,-3.39
1068,-0.0837999999999999,172.20899999999995,1.0,0.5454545454545454,-1.34
1069,0.961,224.26,4.0,0.0,-2.016
1070,2.984100000000001,134.22199999999998,0.0,0.6,-3.66
1071,0.7614000000000001,70.09100000000001,1.0,0.0,0.32
1072,4.511700000000001,381.1120000000001,2.0,0.5,-7.28
1073,1.2534200000000002,216.668,0.0,0.4285714285714285,-2.484
1074,4.506300000000004,288.44,7.0,0.0,-4.755
1075,1.5223999999999998,225.296,4.0,0.375,-3.239
1076,2.2357,241.364,4.0,0.375,-4.0
1077,3.879200000000003,288.431,0.0,0.0,-4.02
1078,4.450000000000004,330.4680000000001,1.0,0.0,-5.184
1079,4.840100000000005,344.4950000000001,2.0,0.0,-5.37
1080,3.1773,331.62699999999995,0.0,0.0,-3.14
1081,3.0682,165.834,0.0,0.0,-2.54
1082,4.014400000000001,261.919,1.0,0.4615384615384615,-4.02
1083,2.5529,153.823,0.0,0.0,-2.31
1084,5.707400000000006,198.39399999999995,11.0,0.0,-7.96
1085,5.551820000000002,418.7360000000001,4.0,0.2222222222222222,-7.321000000000001
1086,0.7968,72.107,0.0,0.0,0.49
1087,1.1869,86.134,0.0,0.0,-0.03
1088,0.2296,116.164,0.0,0.0,0.94
1089,0.0877999999999994,258.233,1.0,0.3157894736842105,-2.676
1090,-1.0397,180.167,0.0,0.6923076923076923,-2.523
1091,-1.039700000000001,180.167,0.0,0.6923076923076923,-1.39
1092,0.4043000000000002,356.2270000000001,6.0,0.2857142857142857,-2.154
1093,1.5159999999999998,254.355,5.0,0.0,-3.46
1094,2.408500000000001,124.208,1.0,0.75,-2.39
1095,2.1075,218.322,3.0,0.0,-1.62
1096,2.990000000000001,246.359,7.0,0.0,-3.091
1097,1.3499,242.344,4.0,0.0,-3.36
1098,1.7480999999999998,84.14299999999999,0.0,1.0,-1.33
1099,1.9753,110.18099999999995,0.0,0.8571428571428571,-2.12
1100,0.0586,128.15599999999998,0.0,0.75,-2.273
1101,-0.8113000000000001,76.12400000000001,0.0,0.0,0.32
1102,2.0608,240.444,0.0,0.0,-3.9
1103,-0.6283800000000002,126.115,0.0,0.6666666666666666,-1.506
1104,2.824020000000002,150.22099999999998,1.0,0.5454545454545454,-2.22
1105,1.99502,92.141,0.0,0.8571428571428571,-2.21
1106,3.2752000000000017,148.249,1.0,0.5454545454545454,-4.15
1107,2.832600000000001,112.216,0.0,0.0,-4.47
1108,2.752700000000001,98.18899999999998,3.0,0.0,-3.82
1109,1.9725,70.135,1.0,0.0,-2.54
1110,3.1243000000000016,293.754,4.0,0.55,-3.61
1111,4.843900000000003,304.67,4.0,0.0,-4.88
1112,0.6204999999999998,394.43900000000014,2.0,0.0,-3.68
1113,2.4188000000000005,434.50400000000025,2.0,0.0,-4.31
1114,1.7620999999999996,478.51300000000026,4.0,0.0,-4.13
1115,0.8334000000000001,253.26900000000003,1.0,0.8421052631578947,-2.404
1116,4.233520000000003,343.2170000000001,1.0,0.7391304347826086,-4.09
1117,2.4547,252.731,0.0,0.0,-1.91
1118,0.8210000000000011,380.662,2.0,0.3,-2.68
1119,2.1609000000000003,257.437,3.0,0.0,-0.22
1120,0.8210000000000011,380.662,2.0,0.3,-2.68
1121,1.88018,144.388,0.0,0.0,-2.168
1122,2.5017000000000005,131.389,0.0,0.0,-1.96
1123,1.9864,119.378,0.0,0.0,-1.17
1124,5.391500000000002,333.60400000000004,5.0,0.3529411764705882,-5.752000000000001
1125,5.144700000000002,289.545,2.0,0.7058823529411765,-4.46
1126,6.256760000000005,368.3690000000001,6.0,0.6923076923076923,-6.01
1127,2.25242,189.243,0.0,0.9230769230769232,-2.07
1128,1.803,229.715,5.0,0.4,-4.06
1129,2.204,182.156,6.0,0.0,0.43
1130,4.148200000000004,335.28200000000004,7.0,0.2608695652173913,-5.68
1131,2.431,430.9340000000001,6.0,0.0,-4.19
1132,1.2672999999999996,435.48100000000034,6.0,0.3225806451612903,-3.638
1133,5.146200000000003,228.294,0.0,1.0,-6.726
1134,-1.3750000000000009,266.257,2.0,0.4736842105263157,-1.95
1135,-0.9368,112.088,0.0,0.75,-1.4880000000000002
1136,-0.9762,60.056,0.0,0.0,0.96
1137,-1.7672000000000003,168.112,0.0,0.75,-3.93
1138,1.3755,86.13399999999999,3.0,0.0,-0.85
1139,1.9882,287.343,8.0,0.0,1.144
1140,3.4213000000000022,286.11400000000003,2.0,0.3333333333333333,-4.925
1141,3.609600000000003,308.3330000000001,4.0,0.6956521739130435,-3.893
1142,2.5621400000000008,354.8150000000001,3.0,0.5217391304347826,-3.79
1143,2.02164,179.219,1.0,0.4615384615384615,-2.5810000000000004
